id,title,is_redirect,is_new,pagerank
149646,Hamiltonian_path_problem,False,False,2.694794140504839
23385892,NP-completeness,False,False,1.5764689034937818
12401,Graph_theory,False,False,1.3340119648054274
31248,Travelling_salesman_problem,False,False,1.3191480118948746
7543,Computational_complexity_theory,False,False,1.14675372676536
244437,Hamiltonian_path,False,False,1.140822834404249
253418,DNA_computing,False,False,1.002232637879433
2012564,Karp\'s_21_NP-complete_problems,False,False,0.966728262024136
40114,Escherichia_coli,False,False,0.9450860272639716
38501,Knight\'s_tour,False,False,0.9280302441657889
455770,Spanning_tree,False,False,0.9264439989183654
450062,Subgraph_isomorphism_problem,False,False,0.9243732315382915
31161659,Escherichia_coli_in_molecular_biology,False,False,0.9209391104001945
1707754,List_of_NP-complete_problems,False,False,0.9130810867464707
353748,List_of_computability_and_complexity_topics,False,False,0.8846239210313716
31358,The_Art_of_Computer_Programming,False,False,0.8823496036386488
7528959,Peptide_computing,False,False,0.8804522862228727
45036001,Held–Karp_algorithm,False,False,0.8787069532471068
27075922,Natural_computing,False,False,0.8787069532471068
2878626,Optical_computing,False,False,0.8759711727689717
350167,List_of_graph_theory_topics,False,False,0.8754545188113644
1175666,Cograph,False,False,0.8690232391430737
3037035,Degree-constrained_spanning_tree,False,False,0.8656113390908263
18757567,Longest_path_problem,False,False,0.8656113390908263
633812,DHCP_(disambiguation),False,False,0.8504574492902639
1619050,Game_of_the_Amazons,False,False,0.8504574492902639
576298,1994_in_science,False,False,0.8504574492902639
20914512,Lateral_computing,False,False,0.8504574492902639
2243546,Path_cover,False,False,0.8504574492902639
15383952,Average-case_complexity,False,False,0.8504574492902639
7428958,Goishi_Hiroi,False,False,0.8504574492902639
39039164,Nerode_Prize,False,False,0.8504574492902639
53046782,Soumitro_Banerjee,False,False,0.8504574492902639
52905583,Quantum_counting_algorithm,False,False,0.8504574492902639
