id,title,is_redirect,is_new,pagerank
23276,Philosopher,False,False,0.9999482912556312
171291,Crantor,False,False,0.9946120659407187
16145032,Charmadas,False,False,0.9945378837809291
2071486,Asclepigenia,False,False,0.9942107670407183
162080,Chrysanthius,False,False,0.9940774529390871
2620,Aedesius,False,False,0.9940013526752788
9734298,Polemon_(scholarch),False,False,0.9938408382698787
10141454,Crates_of_Athens,False,False,0.9916006277404333
421119,Maximus_of_Tyre,False,False,0.9912395773700806
3618581,Olympiodorus_the_Younger,False,False,0.9911668169348011
6227451,Amelius,False,False,0.9907892447068927
171867,Heraclides_Ponticus,False,False,0.9907140363437011
13774949,Aedesia,False,False,0.9906691124120622
587368,Lacydes_of_Cyrene,False,False,0.9905752006799907
14370892,Asclepiodotus_of_Alexandria,False,False,0.9878548416727313
18651242,Antoninus_(philosopher),False,False,0.9877578235050738
9391945,Philip_of_Opus,False,False,0.9877356412129314
13881924,Hegesinus_of_Pergamon,False,False,0.9877123113863027
13881883,Evander_(philosopher),False,False,0.9876127829626443
14681118,Telecles,False,False,0.9876127829626443
15264796,Origen_the_Pagan,False,False,0.9872054613280813
80292,Hierocles_of_Alexandria,False,False,0.9868864107805011
15367294,Hermias_(philosopher),False,False,0.9868446400155725
2109923,Maximus_of_Ephesus,False,False,0.986754765351296
8796,Demiurge,False,False,0.9865603957041914
10172,Eusebius,False,False,0.9864297111466354
21679063,Zenodotus_(philosopher),False,False,0.9857059339276231
15052298,Priscian_of_Lydia,False,False,0.9839328673409279
10031966,Dexippus_(philosopher),False,False,0.9839328673409279
4690275,Eusebius_of_Myndus,False,False,0.983843258637129
17583956,Sopater_of_Apamea,False,False,0.9838194231273014
15547416,Sosipatra,False,False,0.9837949696937779
9721881,Menedemus_of_Pyrrha,False,False,0.9837441103814166
34743,3rd_century,False,False,0.9834415398725327
152575,Giovanni_Pico_della_Mirandola,False,False,0.9773792763788592
12963,Giordano_Bruno,False,False,0.9752471680974498
16005,Jerome,False,False,0.9737618812300566
36634,230s,False,False,0.9731861444041013
1167,Ancient_philosophy,False,False,0.9714971530814852
36633,220s,False,False,0.9651227418602202
3657390,Nous,False,False,0.9587637975529605
19963,Marsilio_Ficino,False,False,0.9548900937269095
25664190,Socrates,False,False,0.9489920886125269
137473,Maximus_the_Confessor,False,False,0.9486356354933798
31204,Tertullian,False,False,0.948577297957347
48517568,Allegorical_interpretations_of_Plato,False,False,0.9467871474319652
28297,Soul,False,False,0.9450864618882716
14358285,Neoplatonism_and_Christianity,False,False,0.9444422089865411
46426065,Logic,False,False,0.9391045809703233
3985816,Neoplatonism_and_Gnosticism,False,False,0.9388761849665791
51429008,Theosophy_(Blavatskian),False,False,0.9357160411873776
385808,The_Enneads,False,False,0.9309115753907288
7950118,List_of_schools_of_philosophy,False,False,0.9194749703498175
5312,The_Consolation_of_Philosophy,False,False,0.9185449616033122
26235039,Liber_de_Causis,False,False,0.9177376676123097
3908880,Ammonius_of_Alexandria_(Christian),False,False,0.9143712876296679
3181541,"On_the_Mysteries_of_the_Egyptians,_Chaldeans,_and_Assyrians",False,False,0.9137144985563335
1037542,A_Greek–English_Lexicon,False,False,0.9133249148036867
23340,Paganism,False,False,0.9129263017760612
10986324,De_divisione_naturae,False,False,0.9122256576642808
5570411,Thierry_of_Chartres,False,False,0.9111574614454773
52123,229,False,False,0.9109731229969019
43792,231,False,False,0.9062346779744863
3461254,Transcendentals,False,False,0.904456182515175
18337522,Christians,False,False,0.9011665830571373
25739189,Italian_philosophy,False,False,0.8940734121524717
496519,Egypt_(Roman_province),False,False,0.8886677673206448
23111293,List_of_ancient_Greek_philosophers,False,False,0.8880301142844678
2981393,Nemesius,False,False,0.8853256455175342
27900915,Temple_of_Artemis,False,False,0.8822475833468392
472876,List_of_ancient_Greeks,False,False,0.879330548202399
4092,Bishop,False,False,0.8708798489474345
9275053,De_Viris_Illustribus_(Jerome),False,False,0.868885206765269
43946303,International_Society_for_Neoplatonic_Studies,False,False,0.8684267496318415
32923,Western_canon,False,False,0.8680453846903473
30871590,Chaldean_Oracles,False,False,0.8679270218081331
193965,Hermetica,False,False,0.865890195005634
17242876,Isagoge,False,False,0.8651978889969267
2207542,Patrologia_Graeca,False,False,0.8642669899121677
42833,240,False,False,0.8628928020030475
35540,245,False,False,0.8628928020030475
18247,Index_of_philosophy_articles_(A–C),False,False,0.8622775585677227
80271,Philostratus,False,False,0.8605093480841788
27046789,Of_Alexandria,False,False,0.8601293645319142
10303328,Stephen_MacKenna,False,False,0.8594799025749487
24368636,List_of_ancient_Platonists,False,False,0.8585181726050604
13800309,Index_of_ancient_philosophy_articles,False,False,0.85659699974875
5557955,List_of_philosophers_(A–C),False,False,0.8564375133160165
9819006,Outline_of_classical_studies,False,False,0.8562816885852743
34779024,Theodidaktos,False,False,0.8547542716910811
334847,Shakya,False,False,0.8547542716910811
5505410,Nikolay_Lossky,False,False,0.8524416928806384
1861264,Ammonius,False,False,0.8524416928806384
4722479,Christian_naturism,False,False,0.8524416928806384
1135484,Herennius,False,False,0.8524416928806384
4304518,List_of_philosophers_born_in_the_1st_through_10th_centuries,False,False,0.8524416928806384
18823174,List_of_New_Testament_Church_Fathers,False,False,0.8524416928806384
45082585,Theosophical_mysticism,False,False,0.8524416928806384
12680597,List_of_people_with_craters_of_the_Moon_named_after_them,False,False,0.8524416928806384
