id,title,is_redirect,is_new,pagerank
305,Achilles,False,False,18.194546777166877
14919,International_Standard_Book_Number,False,False,9.641942620234694
25175562,Virtual_International_Authority_File,False,False,5.721720652978215
35566739,Integrated_Authority_File,False,False,5.565190166145699
1491462,Library_of_Congress_Control_Number,False,False,5.074734727764451
1339871,WorldCat,False,False,4.929793285465753
422994,Digital_object_identifier,False,False,4.430104979696324
19381951,Iliad,False,False,3.909853069415608
13633,Homer,False,False,3.7554355668037003
23538754,Wayback_Machine,False,False,3.7095027356630133
23416994,Greek_mythology,False,False,3.6954294588741945
30058,Trojan_War,False,False,3.3154763021949187
11887,Greek_language,False,False,3.146501563890511
22537,Odysseus,False,False,2.5935285708114595
17730,Latin,False,False,2.5722258472022705
30059,Troy,False,False,2.3434615025592134
13207,Hector,False,False,2.238094427104369
34398,Zeus,False,False,2.2247059029788074
18935551,Public_domain,False,False,2.218131650566825
216262,JSTOR,False,False,2.2050720451895267
1544,Agamemnon,False,False,2.1492302523617797
72624,Encyclopædia_Britannica_Eleventh_Edition,False,False,2.123792996690125
81949,Patroclus,False,False,2.1161516232467545
37552,Thetis,False,False,2.0595643048561683
594,Apollo,False,False,1.9869534388412697
13815,Heracles,False,False,1.9324896016909527
783,Alexander_the_Great,False,False,1.8877084592697984
1568,Ajax_the_Great,False,False,1.8231332713389103
63444,Helen_of_Troy,False,False,1.8114804991699573
416255,Pausanias_(geographer),False,False,1.796486589893405
1182,Athena,False,False,1.7857248114260758
22349,Odyssey,False,False,1.7750738291993142
24132,Priam,False,False,1.726991932558175
32359,Virgil,False,False,1.7263869650346915
85577,Bibliotheca_(Pseudo-Apollodorus),False,False,1.6989504224247745
420342,Wikisource,False,False,1.695516847687393
1540,Aeneas,False,False,1.6859141295907825
22948,Poseidon,False,False,1.666589500432985
36487,Sparta,False,False,1.6625398011103327
46299,Menelaus,False,False,1.657277647609863
32897,William_Shakespeare,False,False,1.623310953203178
13770,Hercules,False,False,1.6188809017970065
9808,Euripides,False,False,1.6009432165258741
37802,Ovid,False,False,1.572660872176337
63416,Paris_(mythology),False,False,1.5458960534101622
38419,Peleus,False,False,1.5396520439355352
2905,Artemis,False,False,1.5365939405790505
63325,Dionysus,False,False,1.519258054665797
14410,Hermes,False,False,1.5107715984914865
52121,Strabo,False,False,1.5062137765007555
37322,Aeneid,False,False,1.4949623399149308
81730,Neoptolemus,False,False,1.491107943703324
17546,Louvre,False,False,1.4803397227027264
22954,Plato,False,False,1.469533057530838
1174,Aphrodite,False,False,1.4680708230426907
13700,Hesiod,False,False,1.4434360769689065
81927,Diomedes,False,False,1.437883955178249
13574,Herodotus,False,False,1.4226038360119018
602506,Nestor_(mythology),False,False,1.4114617707600727
31255,Theseus,False,False,1.4004884508583233
2041,Ares,False,False,1.3958108896155315
252905,Classical_antiquity,False,False,1.3926982486795227
44920,Pliny_the_Elder,False,False,1.3808275311645397
80598,Briseis,False,False,1.36910106401993
6526,Cassandra,False,False,1.3677892844178825
55804,Thessaly,False,False,1.3571889051603858
65806,"Thebes,_Greece",False,False,1.3462192072404806
15885,Jason,False,False,1.3406616688793553
14388,Hephaestus,False,False,1.34032017101503
7951,Delphi,False,False,1.3399285625330553
5956,Circe,False,False,1.3341736617208777
12418604,Mount_Olympus,False,False,1.3341710909750124
1695,Amazons,False,False,1.3224151337980115
42056,Greeks,False,False,1.3203624480837408
77334,Argonauts,False,False,1.3140597596593673
13208,Hera,False,False,1.3128551283175398
2023,Aeschylus,False,False,1.3092814321962272
22877693,Orpheus,False,False,1.3082043205955391
79616,Pindar,False,False,1.3021575364453952
42183,Chiron,False,False,1.2996599288759592
81737,Andromache,False,False,1.2995852365010594
80584,Calchas,False,False,1.294305933896362
574742,Twelve_Olympians,False,False,1.2911699068099713
26984,Sophocles,False,False,1.2863203109138912
83101,Metamorphoses,False,False,1.283379712277185
77727,Myrmidons,False,False,1.2815969284921827
26061,Royal_Navy,False,False,1.272812848603402
42012,Macedonia_(ancient_kingdom),False,False,1.2665964019701035
13225,Hades,False,False,1.2601437515587803
49071,Oceanus,False,False,1.2514217605664282
19098431,Ancient_Olympic_Games,False,False,1.2455758559235635
81763,Antilochus,False,False,1.2437517619007128
81720,Helenus,False,False,1.2409817030074208
274099,Ancient_Greek_religion,False,False,1.2398406586826376
1567,Ajax_the_Lesser,False,False,1.2392664833666487
21476593,Pompeii,False,False,1.2377129968517824
3386,Black_Sea,False,False,1.2365123429826153
1076007,Pottery_of_ancient_Greece,False,False,1.2341493038689542
81731,Lycomedes,False,False,1.2310587424527568
59955,Trojan_Horse,False,False,1.23026837337842
39245,Medea,False,False,1.2295315338807318
77363,Oedipus,False,False,1.2290854413812677
70011,Argos,False,False,1.2216936350922587
55870,Cyclops,False,False,1.2203351275325445
323715,Troy_(film),False,False,1.2193594049171437
47401,Titan_(mythology),False,False,1.2105910558689288
46950,Libretto,False,False,1.2090645519472507
84200,Euryalus,False,False,1.2069783320318208
83204,Antiphus,False,False,1.2037902368320705
82001,Idomeneus_of_Crete,False,False,1.1995185287610455
81977,Medon,False,False,1.1984460689685201
7401,Centaur,False,False,1.1977265940286281
31750,Ukraine,False,False,1.1955980840343052
6046,Cicero,False,False,1.1948986147155616
302613,Attica,False,False,1.1931745320144744
